Date,apple,bond,vix
2018-02-06,39.22153091430664,2.507999897003174,29.979999542236328
2018-02-07,38.381927490234375,2.565000057220459,27.729999542236328
2018-02-08,37.32577896118164,2.568000078201294,33.459999084472656
2018-02-09,37.782325744628906,2.5160000324249268,29.059999465942383
2018-02-12,39.30414962768555,2.555000066757202,25.610000610351562
2018-02-13,39.69789505004883,2.5490000247955322,24.969999313354492
2018-02-14,40.429813385009766,2.640000104904175,19.260000228881836
2018-02-15,41.78738021850586,2.634999990463257,19.1299991607666
2018-02-16,41.65211486816406,2.625999927520752,19.459999084472656
2018-02-20,41.51200485229492,2.6480000019073486,20.600000381469727
2018-02-21,41.32359313964844,2.678999900817871,20.020000457763672
2018-02-22,41.66902160644531,2.6519999504089355,18.719999313354492
2018-02-23,42.393699645996094,2.618000030517578,16.489999771118164
2018-02-26,43.231910705566406,2.6070001125335693,15.800000190734863
2018-02-27,43.0918083190918,2.6689999103546143,18.59000015258789
2018-02-28,43.026588439941406,2.6500000953674316,19.850000381469727
2018-03-01,42.27291488647461,2.575000047683716,22.469999313354492
2018-03-02,42.56520462036133,2.622999906539917,19.59000015258789
2018-03-05,42.712554931640625,2.6440000534057617,18.729999542236328
2018-03-06,42.67632293701172,2.6449999809265137,18.360000610351562
2018-03-07,42.2801628112793,2.6489999294281006,17.760000228881836
2018-03-08,42.74154281616211,2.632999897003174,16.540000915527344
2018-03-09,43.47587966918945,2.6540000438690186,14.640000343322754
2018-03-12,43.89619445800781,2.634999990463257,15.779999732971191
2018-03-13,43.47346496582031,2.630000114440918,16.350000381469727
2018-03-14,43.1038818359375,2.6059999465942383,17.229999542236328
2018-03-15,43.154605865478516,2.621999979019165,16.59000015258789
2018-03-16,43.0024299621582,2.6449999809265137,15.800000190734863
2018-03-19,42.345394134521484,2.6419999599456787,19.020000457763672
2018-03-20,42.33089065551758,2.680999994277954,18.200000762939453
2018-03-21,41.37190246582031,2.697999954223633,17.860000610351562
2018-03-22,40.787322998046875,2.631999969482422,23.34000015258789
2018-03-23,39.84282684326172,2.6110000610351562,24.8700008392334
2018-03-26,41.73424530029297,2.634999990463257,21.030000686645508
2018-03-27,40.664127349853516,2.5789999961853027,22.5
2018-03-28,40.21483612060547,2.5889999866485596,22.8700008392334
2018-03-29,40.528865814208984,2.562000036239624,19.969999313354492
2018-04-02,40.26314163208008,2.5490000247955322,23.6200008392334
2018-04-03,40.67620849609375,2.6040000915527344,21.100000381469727
2018-04-04,41.45403289794922,2.6059999465942383,20.059999465942383
2018-04-05,41.741485595703125,2.640000104904175,18.940000534057617
2018-04-06,40.67380142211914,2.5889999866485596,21.489999771118164
2018-04-09,41.07720184326172,2.6010000705718994,21.770000457763672
2018-04-10,41.85019302368164,2.625,20.469999313354492
2018-04-11,41.65452194213867,2.619999885559082,20.239999771118164
2018-04-12,42.0651741027832,2.6710000038146973,18.489999771118164
2018-04-13,42.20769500732422,2.6760001182556152,17.40999984741211
2018-04-16,42.47100067138672,2.683000087738037,16.559999465942383
2018-04-17,43.055572509765625,2.677999973297119,15.25
2018-04-18,42.95895004272461,2.7309999465942383,15.600000381469727
2018-04-19,41.741485595703125,2.759999990463257,15.960000038146973
2018-04-20,40.03124237060547,2.7929999828338623,16.8799991607666
2018-04-23,39.91529846191406,2.819000005722046,16.34000015258789
2018-04-24,39.35971450805664,2.811000108718872,18.020000457763672
2018-04-25,39.531211853027344,2.8350000381469727,17.84000015258789
2018-04-26,39.66890335083008,2.819000005722046,16.239999771118164
2018-04-27,39.20994567871094,2.8010001182556152,15.40999984741211
2018-04-30,39.92012023925781,2.7890000343322754,15.930000305175781
2018-05-01,40.847713470458984,2.821000099182129,15.489999771118164
2018-05-02,42.65217208862305,2.802000045776367,15.970000267028809
2018-05-03,42.729461669921875,2.7820000648498535,15.899999618530273
2018-05-04,44.40589141845703,2.7799999713897705,14.770000457763672
2018-05-07,44.72716522216797,2.7839999198913574,14.75
2018-05-08,44.94215393066406,2.808000087738037,14.710000038146973
2018-05-09,45.25859832763672,2.8380000591278076,13.420000076293945
2018-05-10,45.905975341796875,2.8329999446868896,13.229999542236328
2018-05-11,45.731380462646484,2.8380000591278076,12.649999618530273
2018-05-14,45.62468338012695,2.8519999980926514,12.930000305175781
2018-05-15,45.21002197265625,2.924999952316284,14.630000114440918
2018-05-16,45.6319580078125,2.934000015258789,13.420000076293945
2018-05-17,45.3433952331543,2.931999921798706,13.430000305175781
2018-05-18,45.17849349975586,2.8919999599456787,13.420000076293945
2018-05-21,45.49858474731445,2.8980000019073486,13.079999923706055
2018-05-22,45.384620666503906,2.8989999294281006,13.220000267028809
2018-05-23,45.67560958862305,2.8299999237060547,12.579999923706055
2018-05-24,45.62468338012695,2.815999984741211,12.529999732971191
2018-05-25,45.72895431518555,2.7639999389648438,13.220000267028809
2018-05-29,45.564064025878906,2.5759999752044678,17.020000457763672
2018-05-30,45.467063903808594,2.6730000972747803,14.9399995803833
2018-05-31,45.314292907714844,2.6640000343322754,15.430000305175781
2018-06-01,46.131492614746094,2.73799991607666,13.460000038146973
2018-06-04,46.51704788208008,2.7850000858306885,12.739999771118164
2018-06-05,46.87593460083008,2.76200008392334,12.399999618530273
2018-06-06,47.03840255737305,2.812999963760376,11.640000343322754
2018-06-07,46.912315368652344,2.7769999504089355,12.130000114440918
2018-06-08,46.48552322387695,2.7750000953674316,12.180000305175781
2018-06-11,46.371559143066406,2.802000045776367,12.350000381469727
2018-06-12,46.62616729736328,2.808000087738037,12.34000015258789
2018-06-13,46.24303436279297,2.8399999141693115,12.9399995803833
2018-06-14,46.26728820800781,2.815999984741211,12.119999885559082
2018-06-15,45.7920036315918,2.7990000247955322,11.979999542236328
2018-06-18,45.76774978637695,2.7990000247955322,12.3100004196167
2018-06-19,45.02815246582031,2.7669999599456787,13.350000381469727
2018-06-20,45.224578857421875,2.7960000038146973,12.789999961853027
2018-06-21,44.97238540649414,2.7669999599456787,14.640000343322754
2018-06-22,44.84143829345703,2.7739999294281006,13.770000457763672
2018-06-25,44.17458724975586,2.743000030517578,17.329999923706055
